Review ID;Submission Date;Initial Publish Date;Product ID;Product Name;Review Title;Review Text;Product Page URL;Review Authorization Source;Moderation Status;Content Codes;User ID;BV_FE_EXPAND;BV_FE_FAMILY;EAN;Category;Category ID;Top Level Category;Top Level Category ID;"Category
Hierarchy";Product Brand;Featured Badge;Staff Badge;Expert Badge;Merit Rank;Is a Ratings-Only Review;User Nickname;User Location;Shared Review with Facebook;Review Published Email;Review Commented Email;Overall Rating;Recommend to a Friend;Pros;Cons;Client Comments;Photo 1;Photo 2;Video 1;# of Comments;"# of Comments
Approved";"# of Comments
Rejected";"# of Comments
in Moderation";"# of Comments 
with Photo";"# of Comments 
with Video";"# of Helpful
Votes";"# of Not Helpful
Votes";"# of Inappropriate
Votes";Client Response 1;Response Department 1;Response Name 1;Response Type 1;Âge;Department;Utilise des produits Mugler depuis;Sexe;A reçu un produit gratuit;Verified Purchaser;Net Promoter Score;Net Promoter Comment;Campaign ID;Locale;Originating Domain;Display Code;Session Parameters
214210973;11/7/2019;11/8/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Pour ma maman;"Il lui va tellement bien ! Il laisse une belle empreinte 
Et moi c’est Angel";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014848779;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Nicole60;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213967639;10/30/2019;10/30/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;"je suis contente de votre prestation,
fidèle à Alien depuis 20 ans";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFRCRM059675;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;helene 21;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213924496;10/29/2019;10/29/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR015639490;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;Yes;Sandrine24;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;1-3 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213859284;10/26/2019;10/27/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Fan d alien;La recharge est une très bonne idée, je suis fan de ce parfum depuis longtemps après Angel. Merci à Thierry Mugler...;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR015252770;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Maryline;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213831738;10/25/2019;10/25/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Impossible d’évaluer;J’ai passé une commande le 04/10 commande jamais reçu donc remboursement effectué le 23/10 et remise de 10€ sur ma prochaine commande donc je commande de nouveau le 23/10 et j’attends toujours colis toujours pas expédié !;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;REJECTED;SI;TMGFR016427969;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Ma poune;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;4-10 ans;;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213818403;10/25/2019;10/25/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Très bon choix;"J'ai décidé de faire ce choix en passant par le site et je trouve que c'est tout aussi intéressant et simple que d'aller à la parfumerie faire charger ma bouteille.
De plus c'était une promotion intéressante. 
Ravie de mon achat.";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR016426969;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Mamie5;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213752373;10/23/2019;10/23/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Sent très bon;Bonjour je découvre alien et j'adore sont odeur c'est un parfum frais pas besoin de vidé la bouteille 2 pression suffit pour envoûté toute la journée merci Mugler pour ce superbe parfum;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR016509048;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;looka33;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;Moins d'1 an;Féminin;Oui;;;;BV_REVIEW_DISPLAY;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213574077;10/16/2019;10/16/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;"j'ai acheté ce flacon recharge le mois dernier et il correspond à la photo. malgré l’entonnoir présent, on en renverse 1 peu.
il sent tellement bon que c'est dommage d'en perdre 1 goutte";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR016344473;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;choubichou;;0;Yes;Yes;4;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213496720;10/13/2019;10/13/2019;M020003083;Alien Eau de Parfum Flacon Recharge;J adore mon parfum;Je suis très contente de l acheté en ligne sur le site Mugler;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR013604027;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;nadia;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213327505;10/6/2019;10/6/2019;M020003083;Alien Eau de Parfum Flacon Recharge;nul commande jamais traitée suite pb informatique;NUL je ne commanderai plus jamais sur ce site . le service client ne peut pas faire grand chose pour vous aider en cas de problème avec votre commande !!!!;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;REJECTED;CS SI;TMGFR016326972;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;nat14;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;Moins d'1 an;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
213010608;9/25/2019;9/25/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR015216470;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;Yes;Cebe;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;11-25 ans;;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212960673;9/23/2019;9/23/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Super idée;J’avais l’habitude de recharger en magasin Super idée de le faire en flacon rechargeable !!j’adore  Alien le premier et seul parfum auquel j’ai été fidèle;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014495477;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Véro;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212926357;9/21/2019;9/21/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Tellement déçu !!;Je suis très déçu , commande passée le 29 août , je ne l’ai jamais reçu , après 3 semaines d’attente j’ai finalement été remboursée, sans même me proposer un geste commercial pour une prochaine commande !!! C’était la première fois que je commander chez mugler et je suis très déçu , du coup j’ai commandé mon parfum chez nocibe 2 jours après il été dans ma boîte.;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;REJECTED;SI CS;TMGFR015060481;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Sandra1505;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212435692;9/1/2019;9/2/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Parfait;Tout parfait. Livraison rapide et flacons arrivés en parfait état  Merci;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFRCRM008423;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Mpcg;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
212076546;8/16/2019;8/16/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Sublime;Ravie et fière de porter Mugler tout au long de la journée. Le parfum Alien sent trop bon et tiens super bien sur la peau. On me demande  souvent ce que je porte et que je sent très  bon. Je recommande à 100%.;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014827500;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Mme Bouch;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
211804240;8/5/2019;8/6/2019;M020003083;Alien Eau de Parfum Flacon Recharge;toujours aussi agreable;j'adore cette fragance, que dire de plus... que j'attends de terminer mon flacon pour en racheter un autre...;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFRCRM353838;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;cath4;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
211801834;8/5/2019;8/6/2019;M020003083;Alien Eau de Parfum Flacon Recharge;senteur exceptionelle;j'adore, il tient tout au long de la journée, l' envoi est rapide;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014735969;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;isab;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;1-3 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
211387122;7/21/2019;7/22/2019;M020003083;Alien Eau de Parfum Flacon Recharge;impeccable;J'ai acheté ce produit il y a quelques jours satisfaite a tout point de vue que ce soit le site de commande ou la livraison à renouveler sans problème;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR010769452;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;magali56;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
210344081;6/21/2019;6/21/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;"J ai acheter j ai l habitude .
Mais la très déçu le parfum aucune odeur .je me suis même poser la question si ce n etait pas de l eau !!! Aucune odeur !!! .";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR00148097;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Angie;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
210288774;6/19/2019;6/20/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Recharge alien;Cette recharge est très pratique, très bon rapport qualité prix,  je recommande à tous et toutes la gamme Mugler;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR015280475;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Vachette47;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;1-3 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
210193006;6/16/2019;6/16/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR015333974;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;Yes;Cerelia54;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;"Un grand merci pour ce message qui nous touche particulièrement. A très bientôt sur Mugler.com
L'équipe Mugler";Mugler.com;Equipe Mugler;;36-45;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
210068232;6/13/2019;6/13/2019;M020003083;Alien Eau de Parfum Flacon Recharge;j'adore le principe de la recharge;BRAVO pour vos initiatives en terme de réduction des déchets et de d'enlever le prix  du flacon spray dans ces recharges. Vos flacons sont de vrais œuvres d'art...mais un exemplaire suffit !! Merci pour vos propositions.....la prochaine fois, je teste la fontaine....;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014980041;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Cécile13;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;Moins d'1 an;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
209916701;6/7/2019;6/7/2019;M020003083;Alien Eau de Parfum Flacon Recharge;mieux qu'à la source particulièrement économique.;"n'ayant pas de boutique SEPHORA près de chez moi pour remplir à la source mes flacons ""ALIEN "" c'est une formule très pratique et économique.
Par contre je profite de ce message pour vous signaler qu'au bout de quelques années les flacons Alien se détériorent tous au niveau du plastique;  la pointe qui décore le vaporisateur finit par se casser, et la sortie du spray se trouve rongée comme par de la colle !
J'avais demandé à remplacer deux de mes flacons mais sans succès.
à par ce détail j'adore ce parfum !
Cordialement";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014853886;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Christiane;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;66 ou plus;;11-25 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
209820476;6/4/2019;6/4/2019;M020003083;Alien Eau de Parfum Flacon Recharge;En colère;J'ai passé commande le 14 mai. À ce jour, le 4 juin je ne l'ai toujours pas reçu.;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;REJECTED;SI PUX VAC;TMGFR013932477;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Boucline63;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;56-65;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
209777987;6/2/2019;6/3/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Contente mais...;Bonsoir, je suis très heureuse d'avoir à nouveau mon parfum préféré mais j'en ai mis ce week-end et je trouve qu'il tient moins bien que le flacon d'origine. Je sentais encore même après une douche et l'odeur restait dans mes cheveux et là avec la recharge, non, c'est étrange.... Alors vu le prix, je suis déçue....;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014970470;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Estelle;;0;Yes;Yes;4;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
209758802;6/1/2019;6/1/2019;M020003083;Alien Eau de Parfum Flacon Recharge;;;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014806981;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;Yes;Lathenifvt;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
209536985;5/25/2019;5/25/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Je suis très satisfaite;Super d'avoir fait la recharge alien eau de parfum éco recharge;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014101975;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;Top 25;;Cricri;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;46-55;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
209236266;5/13/2019;5/13/2019;M020003083;Alien Eau de Parfum Flacon Recharge;Pratique et Fonctionnel;"J ai acheté cet article pour ressourcer mon flacon Alien , la recharge est idem au parfum une pur merveille. 
Emballage soigné vendu avec le petit entonnoir pour pouvoir faire sois même sa recharge du flacon.";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;OTHER;APPROVED;;TMGFR014891995;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;Top 50;;Ludi;;0;Yes;Yes;5;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;;11-25 ans;Féminin;Oui;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
204143767;10/29/2018;10/29/2018;M020003083;Alien Eau de Parfum Flacon Recharge;;"Je tombe de plus en plus amoureuse de ce parfum !!!!!!!!!!!!
Son odeur est tellement unique, il me caractérise complètement.
Il est irremplaçable !
My favorite !";https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-parfum-flacon-recharge-M020003083.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;te431vzzklzftm4mafqximw24;BV_FE_FAMILY:M020003083;M020003083;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Miriam;Paris;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;7;1;0;;;;;19-25;Paris;4-10 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
172207356;2/22/2017;2/22/2017;M010401003;Alien Eau de Parfum Flacon Recharge;C'est un produit exceptionnel,sensationnel;"La fragrance alien est le meilleur produit en or que Thierry Mugler est jamais recréé,recomposé.C'est exceptionnelle,extraordinaire
Mon corps est imbibé de ce parfun alien et toute sa gamme,tous mes vêtements....Toutes les filles,les dames que je croise me demande ce que je mets comme parfun;je leurs marque sur un postite ou je donne un échantillon j'en ai tout le temps sur moi.
Je vous recommande d'acheter alien,vous pourez plus vous en passer
L'eau de parfun alien apporte et diffuse soleil et paix.";http://www.mugler.fr/alien-eau-de-parfum-flacon-recharge/M010401003.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;lwfcv2wx23xedcsewzhfzdo1r;BV_FE_FAMILY:M010401003;M010401003;;Parfums;W4121;Parfum;4000;Parfum > Parfum femme > Parfum Alien > Parfums;MUGLER;;;;;;Salmone;05000 Gap, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;9;2;0;;;;;36-45;;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
136701102;1/7/2016;1/10/2016;M010401038;Alien Eau de Parfum Talisman Edition Anniversaire;cette eau de parfum est sublime;j'ai fait fureur avec cette marque et de parfum il est super;https://www.mugler.fr/alien-eau-de-parfum-talisman-edition-anniversaire/M010401038.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;qb56ws1yfhziz7tl18b31ode1;BV_FE_FAMILY:M010401038;M010401038;;Parfum Alien;W4120;Parfum;4000;Parfum > Parfum femme > Parfum Alien;MUGLER;;;;;;elham22;PARIS;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;56-65;;11-25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
136485527;1/2/2016;1/5/2016;M010401038;Alien Eau de Parfum Talisman Edition Anniversaire;IRRéSISTIBLE;J'utilise Alien depuis quelques années et il est, pour moi, irrésistible ! comme un voile de douces senteurs, indéfinissables, mystérieuses, enivrantes où se mêlent les fleurs capiteuses et suaves, une magie ! Alien, c'est aussi le talent d'une l'élégance indéfectible dans cette alchimie de l'art des fragrances...;https://www.mugler.fr/alien-eau-de-parfum-talisman-edition-anniversaire/M010401038.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;6rrjgx69odm7z5nyrjs5lxt1c;BV_FE_FAMILY:M010401038;M010401038;;Parfum Alien;W4120;Parfum;4000;Parfum > Parfum femme > Parfum Alien;MUGLER;;;;;;Danemarina;Montluçon;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;4;0;0;;;;;66 ou plus;;Plus de 25 ans;Féminin;;;;;BV_RATING_SUMMARY;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
131077109;10/14/2015;10/14/2015;M010401038;Alien Eau de Parfum Talisman Edition Anniversaire;SUBLIME PARFUM;J'adore ce parfum c'est une merveille c'est celle que je préfères de tous les parfums de l'univers;https://www.mugler.fr/alien-eau-de-parfum-talisman-edition-anniversaire/M010401038.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;73ltyho65wokmp843v3rw4df0;BV_FE_FAMILY:M010401038;M010401038;;Parfum Alien;W4120;Parfum;4000;Parfum > Parfum femme > Parfum Alien;MUGLER;;;;;;MARI;Lyon, France;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;8;1;0;;;;;19-25;;4-10 ans;Féminin;;;;;BV_RATING_SUMMARY_ZERO_REVIEWS;fr_FR;c6.ugc.bazaarvoice.com;6275-fr_fr;
212994902;9/24/2019;9/24/2019;M010401013;Alien Eau de Toilette;Après 20 jours commande toujours pas livrée;Commande passée le 03 septembre, aujourd'hui le 23 septembre, toujours rien au courrier. Le parfum arrive-t-il de Chine en porte conteneurs?;https://www.mugler.fr/parfums/femme/alien/parfums/alien-eau-de-toilette-M010401013.html;OTHER;REJECTED;CSN SI;TMGFR014348484;BV_FE_FAMILY:M010401013;M010401013;;Parfums;alien-perfumes;Parfums;fragrance;Parfums > Femme > Alien > Parfums;MUGLER;;;;;;Mylène 044;;0;Yes;Yes;1;;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;;4-10 ans;Féminin;;Oui;;;BV_PIE;fr_FR;c6.ugc.bazaarvoice.com;20039-fr_fr;
